[DEBUG] 2021-02-19 20:04:14.283 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-19 20:04:14.292 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-19 20:04:14.298 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-19 20:04:14.393 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-19 20:04:14.396 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-19 20:04:14.709 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-19 20:04:14.710 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-19 20:04:14.716 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-19 20:04:53.074 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-19 20:04:53.095 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-19 20:04:53.097 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-19 20:04:53.116 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-19 20:04:53.262 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@70331432
[DEBUG] 2021-02-19 20:04:53.262 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@70331432
[DEBUG] 2021-02-19 20:04:53.262 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@70331432
[DEBUG] 2021-02-19 20:04:53.263 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@6ff415ad
[DEBUG] 2021-02-19 20:04:53.263 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@108d55c4
[DEBUG] 2021-02-19 20:04:53.264 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@6bf13698
[DEBUG] 2021-02-19 20:04:53.264 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@504e1599
[DEBUG] 2021-02-19 20:04:53.265 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@504e1599
[DEBUG] 2021-02-19 20:04:53.265 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@504e1599
[DEBUG] 2021-02-19 20:04:53.266 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@19058533
[DEBUG] 2021-02-19 20:04:53.266 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@19058533
[DEBUG] 2021-02-19 20:04:53.266 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@19058533
[DEBUG] 2021-02-19 20:04:53.267 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@58a2b4c
[DEBUG] 2021-02-19 20:04:53.267 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@58a2b4c
[DEBUG] 2021-02-19 20:04:53.267 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@58a2b4c
[DEBUG] 2021-02-19 20:04:53.268 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@76f856a8
[DEBUG] 2021-02-19 20:04:53.268 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@76f856a8
[DEBUG] 2021-02-19 20:04:53.268 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@76f856a8
[DEBUG] 2021-02-19 20:04:53.269 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3491e86e
[DEBUG] 2021-02-19 20:04:53.269 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3491e86e
[DEBUG] 2021-02-19 20:04:53.269 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@3491e86e
[DEBUG] 2021-02-19 20:04:53.270 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@446c3920
[DEBUG] 2021-02-19 20:04:53.270 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@446c3920
[DEBUG] 2021-02-19 20:04:53.270 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@446c3920
[DEBUG] 2021-02-19 20:04:53.271 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@4f67e3df
[DEBUG] 2021-02-19 20:04:53.271 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@4f67e3df
[DEBUG] 2021-02-19 20:04:53.271 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@4f67e3df
[DEBUG] 2021-02-19 20:04:53.271 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@7dff6d05
[DEBUG] 2021-02-19 20:04:53.272 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@7dff6d05
[DEBUG] 2021-02-19 20:04:53.272 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@a33b4e3
[DEBUG] 2021-02-19 20:04:53.272 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@a33b4e3
[DEBUG] 2021-02-19 20:04:53.273 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@76c387f9
[DEBUG] 2021-02-19 20:04:53.273 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@76c387f9
[DEBUG] 2021-02-19 20:04:53.274 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@1976f537
[DEBUG] 2021-02-19 20:04:53.274 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@47b179d7
[DEBUG] 2021-02-19 20:04:53.275 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@363a3d15
[DEBUG] 2021-02-19 20:04:53.275 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@363a3d15
[DEBUG] 2021-02-19 20:04:53.275 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@7ee3d262
[DEBUG] 2021-02-19 20:04:53.275 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@7ee3d262
[DEBUG] 2021-02-19 20:04:53.282 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@713064e8
[DEBUG] 2021-02-19 20:04:53.282 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@713064e8
[DEBUG] 2021-02-19 20:04:53.284 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@5ae95707
[DEBUG] 2021-02-19 20:04:53.284 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@5ae95707
[DEBUG] 2021-02-19 20:04:53.285 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@30e6a763
[DEBUG] 2021-02-19 20:04:53.285 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@30e6a763
[DEBUG] 2021-02-19 20:04:53.287 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@9d7ccfe
[DEBUG] 2021-02-19 20:04:53.287 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@9d7ccfe
[DEBUG] 2021-02-19 20:04:53.288 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3effd4f3
[DEBUG] 2021-02-19 20:04:53.288 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@3effd4f3
[DEBUG] 2021-02-19 20:04:53.289 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@eb507b9
[DEBUG] 2021-02-19 20:04:53.290 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@eb507b9
[DEBUG] 2021-02-19 20:04:53.291 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2f98635e
[DEBUG] 2021-02-19 20:04:53.291 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@2f98635e
[DEBUG] 2021-02-19 20:04:53.293 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@2015b2cd
[DEBUG] 2021-02-19 20:04:53.293 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@2015b2cd
[DEBUG] 2021-02-19 20:04:53.294 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@21d1b321
[DEBUG] 2021-02-19 20:04:53.296 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@21d1b321
[DEBUG] 2021-02-19 20:04:53.299 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@4da9f723
[DEBUG] 2021-02-19 20:04:53.299 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@4da9f723
[DEBUG] 2021-02-19 20:04:53.299 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@4da9f723
[DEBUG] 2021-02-19 20:04:53.301 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@451882b2
[DEBUG] 2021-02-19 20:04:53.303 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@263bbfeb
[DEBUG] 2021-02-19 20:04:53.303 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@263bbfeb
[DEBUG] 2021-02-19 20:04:53.303 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@263bbfeb
