[DEBUG] 2021-02-19 20:02:41.464 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-19 20:02:41.469 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-19 20:02:41.473 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-19 20:02:41.578 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-19 20:02:41.581 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-19 20:02:41.849 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-02-19 20:02:41.850 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-02-19 20:02:41.854 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-19 20:02:42.086 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-19 20:02:42.102 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-19 20:02:42.103 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-19 20:02:42.117 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-19 20:02:42.258 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@16c8b7bd
[DEBUG] 2021-02-19 20:02:42.258 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@16c8b7bd
[DEBUG] 2021-02-19 20:02:42.258 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@16c8b7bd
[DEBUG] 2021-02-19 20:02:42.258 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@6e106680
[DEBUG] 2021-02-19 20:02:42.259 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@37c2eacb
[DEBUG] 2021-02-19 20:02:42.259 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@159a48a6
[DEBUG] 2021-02-19 20:02:42.260 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@719843e5
[DEBUG] 2021-02-19 20:02:42.260 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@719843e5
[DEBUG] 2021-02-19 20:02:42.260 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@719843e5
[DEBUG] 2021-02-19 20:02:42.261 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@7cab1508
[DEBUG] 2021-02-19 20:02:42.261 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@7cab1508
[DEBUG] 2021-02-19 20:02:42.261 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@7cab1508
[DEBUG] 2021-02-19 20:02:42.262 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@3bb8aabc
[DEBUG] 2021-02-19 20:02:42.262 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@3bb8aabc
[DEBUG] 2021-02-19 20:02:42.262 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@3bb8aabc
[DEBUG] 2021-02-19 20:02:42.263 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@287f7811
[DEBUG] 2021-02-19 20:02:42.263 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@287f7811
[DEBUG] 2021-02-19 20:02:42.263 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@287f7811
[DEBUG] 2021-02-19 20:02:42.264 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3051e0b2
[DEBUG] 2021-02-19 20:02:42.264 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3051e0b2
[DEBUG] 2021-02-19 20:02:42.264 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@3051e0b2
[DEBUG] 2021-02-19 20:02:42.265 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2d5f7182
[DEBUG] 2021-02-19 20:02:42.265 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2d5f7182
[DEBUG] 2021-02-19 20:02:42.265 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@2d5f7182
[DEBUG] 2021-02-19 20:02:42.266 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@8ed9cf
[DEBUG] 2021-02-19 20:02:42.266 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@8ed9cf
[DEBUG] 2021-02-19 20:02:42.266 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@8ed9cf
[DEBUG] 2021-02-19 20:02:42.267 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@153d4abb
[DEBUG] 2021-02-19 20:02:42.267 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@153d4abb
[DEBUG] 2021-02-19 20:02:42.267 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@64bfd6fd
[DEBUG] 2021-02-19 20:02:42.267 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@64bfd6fd
[DEBUG] 2021-02-19 20:02:42.268 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@2ba33e2c
[DEBUG] 2021-02-19 20:02:42.268 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@2ba33e2c
[DEBUG] 2021-02-19 20:02:42.269 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@6dcd5639
[DEBUG] 2021-02-19 20:02:42.269 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@1d25c1c
[DEBUG] 2021-02-19 20:02:42.270 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@9255c05
[DEBUG] 2021-02-19 20:02:42.270 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@9255c05
[DEBUG] 2021-02-19 20:02:42.270 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@1931d99
